Open,Close,High,Low,Volume,Date
16.1745,16.00202,16.38051,15.95411,,11/23/18
16.44758,16.18887,16.44758,16.18408,,11/22/18
16.50028,16.438,16.50508,16.438,,11/21/18
16.50508,16.49549,16.61048,16.40446,,11/20/18
16.77816,16.66797,16.77816,16.66797,,11/19/18
16.78295,16.68234,16.9698,16.59611,,11/16/18
16.61048,16.73984,16.759,16.50987,1,212.00,11/15/18
16.71109,16.73025,16.8117,16.64402,,11/14/18
16.59611,16.7063,16.77816,16.59611,104.00,11/13/18
16.85961,16.92669,16.92669,16.85961,595.00,11/12/18
16.94585,16.89794,16.97939,16.76858,,11/09/18
16.85003,16.85003,16.85003,16.85003,,11/08/18
16.58652,16.73504,16.73504,16.58652,,11/07/18
16.77337,16.50987,16.77337,16.44279,,11/06/18
16.55299,16.8117,16.84524,16.55299,52.00,11/05/18
16.69672,16.64881,16.71109,16.58173,,11/02/18
16.41405,16.53382,16.53382,16.41405,,11/01/18
16.6009,16.27511,16.6009,16.27511,,10/31/18
16.27511,16.53861,16.53861,16.27511,334.00,10/30/18
15.71456,16.3853,16.3853,15.71456,651.00,10/29/18
16.16491,15.89182,16.16491,15.83912,1,670.00,10/26/18
15.95411,16.04035,16.28948,15.95411,292.00,10/25/18
16.37093,16.36614,16.44758,16.21282,,10/24/18
16.02118,16.31823,16.32781,15.94453,313.00,10/23/18
16.36134,16.18887,16.51945,16.18887,73.00,10/22/18
16.24636,16.39967,16.39967,16.15054,522.00,10/19/18
15.18754,16.23678,16.34697,15.18754,386.00,10/18/18
14.96237,14.91446,15.03902,14.91446,,10/17/18
15.16838,14.79468,15.16838,14.79468,,10/16/18
15.29774,15.23066,15.44626,15.23066,,10/15/18
15.0486,15.32169,15.45105,15.02465,1.00,10/12/18
14.6222,14.91446,15.17796,14.6222,1,753.00,10/11/18
14.6749,14.90487,15.09172,14.6749,,10/10/18
15.04381,14.68928,15.04381,14.68928,94.00,10/09/18
14.76593,14.87134,14.92883,14.76593,,10/08/18
15.44626,15.04381,15.57083,15.04381,626.00,10/05/18
15.77205,15.40793,15.77205,15.40793,83.00,10/04/18
15.8008,15.72893,15.80559,15.64748,,10/02/18
15.8535,15.92536,15.96848,15.81517,,10/01/18
15.78642,15.72893,15.78642,15.65706,219.00,09/28/18
15.63311,15.74809,15.75768,15.63311,,09/27/18
15.58041,15.68581,15.70977,15.58041,,09/26/18
15.74809,15.62353,15.75288,15.62353,699.00,09/25/18
15.78642,15.81517,15.97327,15.78642,,09/24/18
16.00681,15.91578,16.12658,15.91578,,09/21/18
16.1745,15.99723,16.21761,15.98285,,09/20/18
15.86787,16.09784,16.16012,15.86787,,09/19/18
15.53729,15.81517,15.81517,15.53729,,09/18/18
15.36481,15.69539,15.73851,15.36481,77.00,09/17/18
15.46542,15.46542,15.46542,15.46542,42.00,09/14/18
15.43189,15.43189,15.43189,15.43189,,09/13/18
15.28336,15.28336,15.28336,15.28336,,09/12/18
15.38877,15.38877,15.38877,15.38877,,09/11/18
14.91925,15.46063,15.46063,14.91925,1,852.00,09/10/18
14.5695,14.95758,14.95758,14.5695,,09/07/18
14.47368,14.5695,14.6222,14.47368,,09/06/18
14.68449,14.51201,14.68449,14.51201,1,461.00,09/05/18
14.8378,14.68449,14.88092,14.68449,,09/04/18
14.71802,14.85217,14.8905,14.71802,,09/03/18
14.95758,14.7324,14.95758,14.70844,160.00,08/31/18
14.9432,14.8905,14.9432,14.79468,,08/30/18
15.12047,14.87134,15.17317,14.87134,,08/29/18
15.07256,15.11568,15.11568,15.01028,,08/28/18
14.9432,15.06298,15.13005,14.9432,91.00,08/27/18
14.85217,14.90008,15.07256,14.85217,4,174.00,08/24/18
14.77073,14.81864,14.87134,14.77073,,08/23/18
14.57908,14.83301,14.8378,14.57908,223.00,08/22/18
14.53597,14.68928,14.68928,14.4641,1,044.00,08/21/18
14.34912,14.58867,14.58867,14.34912,,08/20/18
14.37786,14.34432,14.55992,14.34432,104.00,08/17/18
14.40661,14.50243,14.50243,14.34432,,08/16/18
14.4114,14.32995,14.50722,14.29162,,08/15/18
14.58388,14.53597,14.77552,14.51201,,08/14/18
14.47847,14.70844,14.71802,14.47847,,08/13/18
14.78989,14.66053,14.90008,14.66053,1,044.00,08/10/18
14.8905,14.92404,14.92404,14.85217,,08/09/18
14.82343,14.90487,14.90487,14.69407,,08/08/18
14.96237,14.89529,14.96237,14.81864,,08/07/18
14.85217,14.89529,14.90008,14.85217,,08/06/18
14.6222,14.78989,14.80426,14.55992,,08/03/18
14.42098,14.53597,14.53597,14.42098,,08/02/18
14.65574,14.58867,14.71323,14.58867,,08/01/18
14.61262,14.73719,14.75156,14.61262,125.00,07/31/18
14.78989,14.67011,14.78989,14.67011,,07/30/18
13.65921,14.94799,14.94799,13.65921,456.00,07/27/18
13.31905,13.2903,13.38612,13.2903,52.00,07/26/18
13.1322,13.25676,13.31905,13.1322,73.00,07/25/18
13.09866,13.07949,13.09866,13.00763,,07/24/18
12.90702,13.03637,13.04117,12.87348,,07/23/18
12.81599,12.87348,12.94055,12.78724,313.00,07/20/18
12.70579,12.9166,12.96451,12.70579,,07/19/18
12.88306,12.7585,12.88306,12.7585,,07/18/18
12.73933,12.91181,12.95972,12.73933,686.00,07/17/18
12.5956,12.80161,12.80161,12.5956,,07/16/18
12.66747,12.5429,12.66747,12.49978,1,442.00,07/13/18
13.03158,12.65309,13.14657,12.56206,324.00,07/12/18
13.64483,13.06512,13.64483,13.01242,600.00,07/11/18
13.83648,13.75503,13.83648,13.73586,,07/10/18
13.84127,13.77898,13.84127,13.75024,,07/09/18
13.78377,13.78857,13.8221,13.78377,,07/06/18
13.52027,13.76461,13.7694,13.52027,,07/05/18
13.18969,13.54901,13.54901,13.18969,,07/04/18
13.2903,13.24718,13.33342,13.22802,,07/03/18
13.41487,13.23281,13.41487,13.23281,,07/02/18
13.41007,13.32384,13.41007,13.30946,,06/29/18
13.41966,13.32863,13.41966,13.29988,130.00,06/28/18
13.68795,13.54901,13.68795,13.43403,104.00,06/27/18
14.03291,13.69754,14.10477,13.69754,104.00,06/26/18
14.02333,13.92271,14.02333,13.86043,,06/25/18
13.985,14.1431,14.1431,13.985,261.00,06/22/18
14.23892,14.00416,14.25809,14.00416,219.00,06/21/18
14.2051,14.23298,14.30732,14.14469,338.00,06/20/18
14.37238,14.11216,14.37238,14.11216,4,573.00,06/19/18
14.47925,14.32126,14.47925,14.32126,323.00,06/18/18
14.55825,14.37703,14.66048,14.35379,430.00,06/15/18
14.19116,14.50713,14.50713,14.0564,699.00,06/14/18
14.39561,14.21904,14.43743,14.20974,1,495.00,06/13/18
14.21904,14.44673,14.44673,14.21904,1,291.00,06/12/18
13.91235,14.39561,14.39561,13.91235,269.00,06/11/18
14.02852,13.89841,14.02852,13.8473,166.00,06/08/18
14.17257,14.01923,14.17257,13.96811,65.00,06/07/18
14.38632,14.04246,14.38632,14.04246,1,420.00,06/06/18
14.45602,14.31662,14.45602,14.31662,,06/05/18
14.3352,14.52107,14.52107,14.3352,,06/04/18
14.32591,14.45137,14.45137,14.32591,,06/01/18
14.59542,14.45602,14.6233,14.45602,,05/31/18
14.42349,14.45602,14.48855,14.36309,,05/30/18
14.71159,14.45137,14.71159,14.35844,506.00,05/29/18
14.81847,14.73482,14.87423,14.73482,167.00,05/28/18
15.22738,14.85099,15.22738,14.85099,269.00,05/25/18
15.35284,15.13909,15.35284,15.13909,968.00,05/24/18
15.31102,15.31567,15.36213,15.27849,,05/23/18
15.35284,15.47366,15.50154,15.34819,1,614.00,05/22/18
15.22273,15.17627,15.22273,15.17627,,05/18/18
15.15768,15.23203,15.23203,15.14838,172.00,05/17/18
15.10192,15.19485,15.19485,15.09262,10,384.00,05/16/18
15.01828,15.22273,15.28314,15.01828,696.00,05/15/18
15.35749,15.20879,15.35749,15.20879,,05/14/18
15.31567,15.32961,15.32961,15.31567,323.00,05/11/18
15.47366,15.31102,15.47366,15.31102,,05/10/18
15.59447,15.40396,15.59447,15.39002,156.00,05/09/18
15.58053,15.46436,15.66882,15.46436,,05/08/18
15.58518,15.57589,15.58518,15.43648,,05/07/18
15.74781,15.5573,15.74781,15.52012,,05/04/18
15.64094,15.69205,15.75246,15.64094,861.00,05/03/18
15.79893,15.7664,15.82216,15.7664,,05/02/18
15.83146,15.80822,15.88257,15.65488,,04/30/18
15.89651,15.67347,15.89651,15.65953,,04/27/18
15.4179,15.9151,15.93833,15.4179,108.00,04/26/18
14.96252,15.40396,15.40396,14.96252,,04/25/18
15.34819,15.31567,15.36213,15.31102,,04/24/18
15.29243,15.28314,15.29243,15.18556,,04/23/18
15.33425,15.3389,15.41325,15.33425,140.00,04/20/18
15.05545,15.33425,15.33425,15.05545,,04/19/18
14.97181,15.11586,15.11586,14.97181,,04/18/18
14.95322,15.04151,15.08333,14.95322,215.00,04/17/18
14.92534,14.81847,14.92534,14.80453,108.00,04/16/18
14.78129,14.93463,15.01828,14.78129,,04/13/18
14.96252,14.71159,14.96252,14.42814,4,196.00,04/12/18
15.14838,15.40396,15.40396,15.14838,,04/11/18
15.46436,15.25061,15.47366,15.21344,165.00,04/10/18
15.49224,15.43184,15.64094,15.43184,,04/09/18
15.49224,15.58053,15.58053,15.49224,,04/06/18
15.71529,15.64094,15.71529,15.61771,1,076.00,04/05/18
15.56659,15.55265,15.56659,15.45042,646.00,04/04/18
15.68276,15.56194,15.68276,15.45972,,04/03/18
15.63165,15.76175,15.78499,15.63165,,03/29/18
15.33425,15.41325,15.47366,15.29243,2,152.00,03/28/18
15.66882,15.44113,15.66882,15.43184,,03/27/18
15.4783,15.43184,15.55265,15.43184,,03/26/18
15.43648,15.61306,15.64559,15.43648,,03/23/18
15.55265,15.70135,15.70135,15.49689,,03/22/18
15.7664,15.60377,15.7757,15.60377,,03/21/18
15.82681,15.79893,15.82681,15.71064,538.00,03/20/18
15.80358,15.73852,15.80358,15.73852,538.00,03/19/18
15.58983,15.74781,15.74781,15.58983,22.00,03/16/18
15.86398,15.65023,15.86398,15.65023,,03/15/18
15.9058,15.72923,15.99409,15.72923,473.00,03/14/18
16.17532,15.97551,16.2032,15.97551,70.00,03/13/18
16.38442,16.19855,16.38442,16.1939,,03/12/18
16.2032,16.13349,16.2032,16.10097,,03/09/18
16.47271,16.15673,16.47271,16.15673,,03/08/18
16.13349,16.2032,16.2032,16.11026,,03/07/18
16.34724,16.29613,16.34724,16.2636,215.00,03/06/18
16.22643,16.21714,16.36118,16.21714,772.00,03/05/18
16.2729,16.09632,16.44018,16.09632,20,003.00,03/02/18
16.84445,16.51453,16.92809,16.31472,721.00,03/01/18
17.36953,17.19295,17.4067,17.19295,592.00,02/28/18
17.89461,17.53681,17.89461,17.53681,,02/27/18
17.96896,17.75521,17.96896,17.75521,,02/26/18
17.61116,17.7738,17.7738,17.61116,,02/23/18
17.48105,17.52287,17.62045,17.48105,,02/22/18
17.75985,17.72733,17.78309,17.6948,,02/21/18
18.21988,18.01543,18.24776,18.01543,,02/20/18
18.08048,18.22918,18.22918,18.08048,,02/19/18
18.1223,18.11765,18.1223,17.95037,1,722.00,02/16/18
17.52752,17.85744,17.85744,17.51358,108.00,02/15/18
17.337,17.35094,17.39276,17.1976,,02/14/18
17.23477,17.18831,17.23477,17.08608,,02/13/18
17.18831,17.22083,17.30912,17.11396,222.00,02/12/18
16.99314,17.17437,17.17437,16.99314,,02/09/18
16.96526,17.20689,17.20689,16.96526,,02/08/18
17.23013,17.02567,17.23013,16.85374,258.00,02/07/18
16.72363,17.03496,17.03496,16.72363,81.00,02/06/18
17.21154,17.16042,17.2673,17.12325,,02/05/18
17.66692,17.35559,17.68086,17.34165,2,529.00,02/02/18
17.86208,17.69945,17.86208,17.69945,,02/01/18
17.95966,17.96431,18.08048,17.95966,4,665.00,01/31/18
17.95037,17.97825,18.09442,17.95037,839.00,01/30/18
18.08977,17.9829,18.08977,17.95037,1,317.00,01/29/18
17.99684,18.00613,18.02472,17.99684,,01/26/18
17.96431,18.08048,18.2617,17.96431,1,076.00,01/25/18
17.75521,18.04795,18.08977,17.75521,1,132.00,01/24/18
17.35559,17.70409,18.13159,17.35559,2,593.00,01/23/18
17.03961,17.29053,17.31841,17.03961,145.00,01/22/18
16.80727,17.16507,17.16507,16.80727,,01/19/18
16.72828,16.92809,16.94203,16.72828,366.00,01/18/18
16.73292,16.85374,16.85374,16.39371,86.00,01/17/18
16.6307,16.71898,16.75151,16.6307,,01/16/18
16.60746,16.55635,16.60746,16.54241,11.00,01/15/18
16.29613,16.46806,16.46806,16.29148,,01/12/18
16.33795,16.16137,16.33795,16.14279,,01/11/18
16.6214,16.35654,16.6214,16.35654,,01/10/18
16.75616,16.67252,16.75616,16.67252,230.00,01/09/18
17.27659,16.78869,17.27659,16.63999,1,775.00,01/08/18
17.10002,17.15578,17.1976,17.07214,2,798.00,01/05/18
17.01638,16.96526,17.01638,16.87697,,01/04/18
16.91415,16.88627,16.94203,16.85839,5,595.00,01/03/18
16.7608,16.95318,16.95318,16.7069,5,197.00,01/02/18
16.732,16.74222,16.74222,16.68181,463.00,12/29/17
16.3965,16.70133,16.7608,16.3965,1,863.00,12/28/17
16.28963,16.48665,16.60839,16.28963,172.00,12/27/17
16.13721,16.31936,16.31936,16.13721,646.00,12/22/17
15.97551,16.21249,16.29613,15.93833,,12/21/17
15.86027,15.97179,16.13814,15.86027,,12/20/17
16.0164,16.23108,16.24037,16.0164,968.00,12/19/17
15.95134,16.06937,16.20784,15.95134,861.00,12/18/17
16.25431,15.82681,16.25431,15.82681,463.00,12/15/17
16.46713,16.26825,16.46713,16.26825,,12/14/17
16.60189,16.58888,16.64278,16.58888,592.00,12/13/17
16.58795,16.6214,16.66322,16.58795,1,076.00,12/12/17
16.4504,16.56471,16.56471,16.40022,,12/11/17
16.4346,16.31472,16.44947,16.29985,,12/08/17
16.85746,16.51917,16.85746,16.28219,,12/07/17
16.50523,16.85095,16.85095,16.50523,113.00,12/06/17
16.82214,16.7162,16.89091,16.7162,,12/05/17
16.75337,16.63534,16.86582,16.58888,2,453.00,12/04/17
16.38349,16.45412,16.45412,16.38349,915.00,12/01/17
16.35747,16.51917,16.69761,16.35747,8,511.00,11/30/17
16.02755,16.42159,16.45133,16.02755,,11/29/17
15.62886,16.05915,16.05915,15.62886,1,695.00,11/28/17
15.52942,15.6428,15.65953,15.52012,504.00,11/27/17
15.55544,15.52012,15.60841,15.52012,,11/24/17
15.39187,15.62235,15.62235,15.39187,,11/23/17
15.23203,15.548,15.548,15.23203,,11/22/17
15.31009,15.32775,15.35749,15.31009,480.00,11/21/17
15.31938,15.3389,15.40489,15.31938,,11/20/17
15.48109,15.2692,15.48109,15.2692,4,190.00,11/17/17
15.54429,15.52105,15.66417,15.52105,1,872.00,11/16/17
15.59168,15.48295,15.59912,15.45507,1,689.00,11/15/17
15.90302,15.548,15.90302,15.548,,11/14/17
16.27476,15.99223,16.27476,15.87792,430.00,11/13/17
16.53033,16.33795,16.53033,16.22643,952.00,11/10/17
16.39371,16.51453,16.51453,16.35747,,11/09/17
15.78592,16.43553,16.43553,15.78592,,11/08/17
16.08517,16.00339,16.10097,15.93368,4,272.00,11/07/17
16.1716,16.03591,16.1716,16.00803,420.00,11/06/17
16.3742,16.14279,16.40301,16.14279,138.00,11/03/17
16.04892,16.29613,16.39185,16.04892,108.00,11/02/17
16.09074,16.10561,16.14279,16.01268,430.00,11/01/17
16.07309,16.03591,16.07309,15.99688,,10/30/17
16.17996,16.09167,16.22643,16.06844,,10/27/17
16.1558,16.13349,16.29613,16.13349,,10/26/17
16.35933,16.31007,16.3649,16.18554,156.00,10/25/17
16.48293,16.42624,16.48293,16.40672,,10/24/17
16.62233,16.47271,16.62233,16.47271,484.00,10/23/17
16.57029,16.60746,16.68181,16.47735,5,639.00,10/20/17
16.10376,16.3426,16.50059,16.10376,6,110.00,10/19/17
15.81752,15.81752,15.94205,15.81752,1,614.00,10/18/17
15.9848,15.94577,16.20412,15.88629,2,217.00,10/17/17
16.00803,16.1939,16.1939,15.94577,1,022.00,10/16/17
15.84075,15.99874,16.01268,15.84075,,10/13/17
15.90766,15.85004,15.90766,15.79893,2,152.00,10/12/17
15.95506,15.83146,16.00803,15.83146,253.00,10/11/17
15.70878,16.02197,16.0545,15.70878,215.00,10/10/17
15.78778,15.68741,15.89186,15.68741,18,002.00,10/09/17
15.80822,15.80358,15.80822,15.71993,1,399.00,10/06/17
15.96249,15.79893,15.96249,15.79893,350.00,10/05/17
16.36211,15.82216,16.36211,15.82216,2,690.00,10/04/17
15.89651,15.73387,15.89651,15.71993,699.00,10/02/17
15.7822,15.90766,15.99316,15.7822,968.00,09/29/17
15.84911,15.74874,15.84911,15.68741,161.00,09/28/17
15.85562,15.78964,15.91974,15.78964,4,788.00,09/27/17
15.37608,15.82402,15.82402,15.37608,108.00,09/26/17
15.548,15.45228,15.548,15.32496,161.00,09/25/17
15.28221,15.39094,15.41883,15.28221,2,152.00,09/22/17
15.456,15.36771,15.456,15.27385,5,090.00,09/21/17
15.62142,15.46158,15.62142,15.44113,3,981.00,09/20/17
15.59819,15.64559,15.73387,15.59819,629.00,09/19/17
15.58611,15.47366,15.58611,15.4179,1,291.00,09/18/17
15.75246,15.58983,15.75246,15.58983,340.00,09/15/17
15.83517,15.58983,15.83517,15.58983,457.00,09/14/17
15.88164,15.8361,15.88164,15.6967,1,613.00,09/13/17
15.84633,15.82681,15.84633,15.64094,2,405.00,09/12/17
15.71157,15.80915,15.85469,15.71157,2,052.00,09/11/17
15.68276,15.62514,15.7822,15.59912,2,502.00,09/08/17
15.57681,15.8361,15.8454,15.57681,1,829.00,09/07/17
15.39466,15.65953,15.65953,15.38072,1,273.00,09/06/17
15.61306,15.4179,15.61306,15.16697,5,404.00,09/05/17
15.54893,15.36213,15.57589,15.36213,7,827.00,09/04/17
15.71622,15.43184,15.84447,15.37143,2,367.00,09/01/17
17.24871,15.77384,17.24871,15.36213,19,245.00,08/31/17
17.99684,17.47269,18.15762,17.44388,4,999.00,08/30/17
18.271,17.81097,18.271,17.71339,2,774.00,08/29/17
18.21524,18.10836,18.30352,18.10836,1,141.00,08/28/17
18.67991,18.31746,18.67991,18.26635,350.00,08/25/17
19.06559,18.7682,19.12135,18.74961,213.00,08/24/17
19.14366,19.13529,19.35369,19.13529,,08/23/17
19.14087,19.1167,19.1483,19.08882,538.00,08/22/17
18.88065,19.00983,19.00983,18.88065,,08/21/17
19.02377,18.9011,19.02377,18.84719,,08/18/17
19.13622,19.02284,19.13622,19.02284,2,159.00,08/17/17
19.0405,19.27934,19.32209,19.0405,323.00,08/16/17
18.96615,18.93548,18.99124,18.82489,,08/15/17
18.98195,18.92619,18.9866,18.92619,968.00,08/14/17
18.82768,18.99124,18.99124,18.77563,,08/11/17
18.85649,18.7208,18.8695,18.71708,753.00,08/10/17
18.98938,18.81467,18.98938,18.78679,,08/09/17
19.08604,19.00518,19.08882,19.00518,269.00,08/08/17
19.32581,19.1167,19.32581,19.09347,102.00,08/07/17
18.91875,19.19105,19.20964,18.91875,904.00,08/04/17
18.8379,18.90853,18.90853,18.80537,,08/03/17
18.92247,18.95871,18.95871,18.81931,,08/02/17
18.90388,18.93083,19.00054,18.90388,527.00,08/01/17
19.16875,18.83325,19.16875,18.83325,291.00,07/31/17
19.25332,19.21521,19.25332,19.14458,2,093.00,07/28/17
19.30908,19.25611,19.30908,19.16131,617.00,07/27/17
19.01726,19.38529,19.39086,19.01726,,07/26/17
19.33975,19.24681,19.35276,19.21893,12.00,07/25/17
19.50982,19.33975,19.54606,19.26726,668.00,07/24/17
19.80721,19.49774,19.85554,19.49774,699.00,07/21/17
19.80163,19.80442,19.84624,19.72078,1,076.00,07/20/17
20.11761,19.72543,20.11761,19.69755,129.00,07/19/17
20.31185,20.10181,20.31185,20.10181,,07/18/17
20.2756,20.37597,20.39735,20.2756,,07/17/17
20.07672,20.19847,20.28304,20.07672,2,373.00,07/14/17
19.97821,20.14642,20.24586,19.93453,1,248.00,07/13/17
19.78676,19.93453,19.96706,19.75795,215.00,07/12/17
19.65666,19.78862,19.84624,19.65666,753.00,07/11/17
19.77375,19.68825,19.82766,19.59997,1,011.00,07/10/17
20.49214,19.6929,20.49214,19.67989,4,875.00,07/07/17
20.87875,20.60366,20.87875,20.57578,,07/06/17
20.84808,20.89176,20.89641,20.77745,,07/05/17
20.6808,20.836,21.00979,20.6808,,07/04/17
20.64734,20.7663,20.7663,20.64734,,07/03/17
20.48471,20.66872,20.66872,20.48471,301.00,06/30/17
20.88061,20.53861,20.95124,20.53861,377.00,06/29/17
20.57578,20.80347,20.80347,20.57578,538.00,06/28/17
20.72355,20.59437,20.72355,20.56649,484.00,06/27/17
20.4401,20.71054,20.71054,20.4401,2,906.00,06/26/17
20.244,20.30906,20.35738,20.23657,108.00,06/23/17
20.27467,20.26073,20.27467,20.05999,522.00,06/22/17
20.41315,20.25887,20.41315,20.11947,423.00,06/21/17
20.99956,21.14733,21.16127,20.99956,,06/20/17
21.0228,21.09622,21.17521,21.0228,592.00,06/19/17
21.65011,20.88154,21.76999,20.88154,4,121.00,06/16/17
21.99025,21.87408,21.99025,21.87408,4,627.00,06/15/17
21.54788,21.89917,21.89917,21.54788,,06/14/17
21.52929,21.7384,21.7384,21.52929,538.00,06/13/17
21.2161,21.42149,21.42149,21.2161,1,146.00,06/12/17
21.56368,21.72353,21.92334,21.56368,654.00,06/09/17
21.51442,21.5516,21.67613,21.51442,37.00,06/08/17
21.44101,21.83505,21.83505,21.28209,2,523.00,06/07/17
21.68264,21.51164,21.68264,21.51164,,06/06/17
21.7226,21.73747,21.81646,21.67334,,06/02/17
21.41498,21.64453,21.64453,21.41498,,06/01/17
21.66405,21.68542,21.68542,21.57018,,05/31/17
21.86107,21.65847,21.87687,21.63059,852.00,05/30/17
21.58412,21.97445,21.9791,21.58412,3,682.00,05/29/17
21.42335,21.41312,21.44008,21.34249,215.00,05/26/17
21.7988,21.42335,21.7988,21.42335,,05/25/17
21.15662,21.44286,21.74676,21.15662,11,243.00,05/24/17
21.06927,21.08506,21.3332,21.06927,463.00,05/23/17
20.98748,21.30067,21.33785,20.98748,,05/22/17
21.1241,21.08692,21.1241,21.08692,8,991.00,05/19/17
21.40848,21.15291,21.40848,21.08692,851.00,05/18/17
21.18172,21.60085,21.73747,21.18172,215.00,05/17/17
21.06834,21.44937,21.74676,21.06834,2,281.00,05/16/17
21.03674,21.22168,21.22168,21.03674,861.00,05/15/17
20.3927,21.16127,21.16127,20.3927,7,189.00,05/12/17
20.27096,20.35738,20.52467,20.27096,4,745.00,05/11/17
20.34716,20.21148,20.52374,20.21148,979.00,05/10/17
20.08416,20.073,20.36668,20.073,2,814.00,05/09/17
20.25794,20.30162,20.30162,20.15757,1,076.00,05/08/17
19.74401,20.22913,20.22913,19.74401,4,950.00,05/05/17
20.12969,19.981,20.15293,19.981,22.00,05/04/17
20.19475,19.96706,20.19475,19.96706,,05/03/17
20.20311,20.15757,20.20404,20.12876,,05/02/17
20.02747,20.16222,20.27839,20.02747,1,641.00,04/28/17
19.84253,19.9113,19.91594,19.74866,6,168.00,04/27/17
20.0126,19.96706,20.05535,19.88806,1,248.00,04/26/17
19.9178,20.04141,20.04141,19.9178,1,076.00,04/25/17
19.6232,19.94847,20.02468,19.6232,1,506.00,04/24/17
19.49867,19.26912,19.49867,19.26912,898.00,04/21/17
19.01726,19.1167,19.21893,19.01726,9,006.00,04/20/17
18.90295,19.08418,19.08418,18.74032,589.00,04/19/17
19.84345,18.95407,19.84345,18.94942,732.00,04/18/17
19.79978,19.7784,19.82022,19.57673,1,445.00,04/13/17
19.77654,20.35553,20.35553,19.66967,961.00,04/12/17
19.38436,19.78212,19.78212,19.38436,1,722.00,04/11/17
19.51632,19.6771,19.68082,19.45592,,04/10/17
19.96241,19.61855,19.96241,19.50703,2,491.00,04/07/17
19.94011,20.11575,20.11575,19.94011,1,775.00,04/06/17
20.27374,20.09717,20.27374,20.09717,2,690.00,04/05/17
20.50329,20.10181,20.50329,20.10181,11,191.00,04/04/17
20.51073,20.6269,20.74306,20.51073,1,184.00,04/03/17
20.35181,20.45032,20.48935,20.35181,215.00,03/31/17
20.43638,20.42244,20.51537,20.40385,1,022.00,03/30/17
20.27746,20.11575,20.40385,20.11575,430.00,03/29/17
20.19289,20.22728,20.22728,20.12784,,03/28/17
19.97914,20.09903,20.11018,19.97914,2,496.00,03/27/17
20.00888,20.10646,20.16687,20.00888,,03/24/17
20.02375,20.07858,20.10181,19.98565,323.00,03/23/17
20.00144,20.04512,20.04512,19.79978,129.00,03/22/17
20.22263,20.08044,20.29047,20.08044,1,577.00,03/21/17
20.19475,20.27374,20.27374,20.11575,3,508.00,03/20/17
20.11668,20.26538,20.28768,19.981,2,777.00,03/17/17
20.18917,20.01353,20.27188,20.01353,1,636.00,03/16/17
20.32021,20.11575,20.32021,20.03211,3,766.00,03/15/17
20.38991,20.41965,20.41965,20.29698,2,444.00,03/14/17
20.13155,20.41315,20.41315,20.08787,3,032.00,03/13/17
20.35274,20.38619,20.38619,19.98843,9,088.00,03/10/17
20.91035,20.3927,20.91035,19.95312,10,700.00,03/09/17
21.1241,21.08692,21.1241,20.9754,1,076.00,03/08/17
21.3871,21.06369,21.3871,21.06369,2,717.00,03/07/17
21.09808,21.28673,21.28673,21.09808,640.00,03/06/17
21.12503,21.26257,21.35643,21.12503,1,695.00,03/03/17
21.20867,21.22633,21.27837,21.20309,5,979.00,03/02/17
20.9912,21.25885,21.25885,20.9912,2,066.00,03/01/17
20.66965,20.97075,21.11759,20.66965,312.00,02/28/17
